appid,name,release_date,required_age,price,dlc_count,header_image,windows,mac,linux,metacritic_score,recommendations,supported_languages,full_audio_languages,publishers,positive,negative,average_playtime_forever,median_playtime_forever,discount,peak_ccu,pct_pos_total,num_reviews_total,tags_sep,publisher
3151020,Easy Ball Game,2024-08-31,0.0,6.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3151020/header.jpg?t=1734873239,True,False,False,0,0,['English'],['English'],"['Eros Rossi', 'Paolo Orlandino']",15,1,0,0,0,0,92.0,13.0,"['Adventure', 'Casual', 'Strategy', 'Simulation', 'Platformer', '3D Platformer', '3D', 'Indie', 'Parkour', 'Action', 'Physics', 'Singleplayer', 'Difficult']",Eros Rossi
2626530,Legendary Tales: Stories Collector's Edition,2024-04-26,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2626530/header.jpg?t=1714160267,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Korean', 'Dutch', 'Polish', 'Russian', 'Ukrainian', 'Czech', 'Japanese']","['English', 'Japanese']",['FIVE-BN GAMES'],13,0,0,0,0,2,100.0,13.0,"['Casual', 'Adventure', 'Point & Click', 'Puzzle', 'Hidden Object', 'FMV', 'Hand-drawn', 'Fantasy', 'Singleplayer']",FIVE-BN GAMES
3296370,Cursed New Year,2024-12-05,0.0,2.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3296370/header.jpg?t=1740610725,True,False,False,0,0,"['English', 'Russian']",['Russian'],['AU Studio'],20,7,0,0,0,0,69.0,13.0,"['Action', 'Indie', 'Violent', 'First-Person', 'Adventure', 'Horror', 'Psychological Horror', 'Story Rich', 'Cinematic', 'Atmospheric', 'Realistic', 'Singleplayer', 'Psychological', 'Dynamic Narration']",AU Studio
3147140,Leyline Chronicles,2025-01-09,0.0,10.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3147140/header.jpg?t=1736447186,True,False,False,0,0,['English'],['English'],['Psychronic Games'],19,0,0,0,0,2,100.0,13.0,"['RPG', 'Tactical RPG', 'Turn-Based Tactics', 'JRPG', '2D', 'Pixel Graphics', 'Fantasy', 'Top-Down', 'Lore-Rich', 'Anime', 'Colorful', 'Magic', ""1990's"", 'Old School', 'Retro', 'Singleplayer']",Psychronic Games
2409250,Submarine Terror,2024-09-04,0.0,7.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2409250/header.jpg?t=1725623585,True,False,False,0,0,['English'],['English'],['Sungame Studio'],15,1,0,0,0,0,100.0,13.0,"['Submarine', 'Horror', 'Underwater', 'Atmospheric', 'Open World', 'Sailing', 'Realistic', 'Multiple Endings', 'Singleplayer', 'Adventure', 'Action-Adventure', 'Exploration', 'FPS', 'First-Person', 'Nonlinear']",Sungame Studio
2574120,PPA Pickleball Tour 2025,2024-07-16,0.0,29.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2574120/header.jpg?t=1733340496,True,False,False,0,0,['English'],['English'],['FarSight Studios'],6,10,27,27,0,0,23.0,13.0,"['Simulation', 'e-sports', 'Sports', '3D', 'Realistic', 'Third Person', 'Tennis', 'Character Customization', 'Physics', 'PvP', 'Team-Based', 'Co-op', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Indie']",FarSight Studios
1601630,The Fate of Baldr,2024-05-22,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1601630/header.jpg?t=1716899340,True,True,True,0,0,"['English', 'Norwegian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Ukrainian']","['English', 'Ukrainian']",['Ananki Game Studio'],23,4,0,0,0,0,69.0,13.0,"['Tower Defense', 'Online Co-Op', 'Third-Person Shooter', 'Vikings', 'Class-Based', 'Mythology', 'Singleplayer', 'Sci-fi', 'PvE', 'Shooter', 'Controller', 'Multiplayer', 'Strategy', '3D', 'Third Person', 'Action', 'Space', 'Tactical', 'Combat', 'Co-op']",Ananki Game Studio
2876900,Loonyland: Halloween Hill,2024-05-31,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2876900/header.jpg?t=1727906709,True,False,True,0,0,['English'],['English'],"['Hamumu Games, Inc.']",12,0,0,0,0,0,100.0,13.0,"['Action RPG', 'Action-Adventure', 'RPG', 'Exploration', 'Isometric', '2.5D', 'Cartoony', 'Cute', 'Fantasy', 'Top-Down', 'Open World', 'Pixel Graphics', 'Retro', 'Vampire', 'Werewolves', 'Adventure', 'Level Editor', 'Action', 'Funny', 'Singleplayer']","Hamumu Games, Inc."
2724630,Vent Vipers,2024-01-03,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2724630/header.jpg?t=1704539574,True,False,False,0,0,['English'],['English'],['EthanoCreates'],14,0,0,0,0,0,100.0,13.0,"['Casual', 'Singleplayer', '3D', 'Arcade', 'Atmospheric', 'First-Person', 'Runner', 'Stylized', 'Indie', 'Character Customization', 'Survival', 'Tactical']",EthanoCreates
3270270,Haunted Halloween,2024-10-30,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3270270/header.jpg?t=1734652336,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish', 'Ukrainian']","['English', 'Ukrainian']",['Celeritas Games'],5,13,0,0,0,0,30.0,13.0,"['Adventure', 'Casual', 'Online Co-Op', 'Horror', 'Co-op', 'Survival Horror', 'Action', 'FPS', 'First-Person', 'Realistic', 'Atmospheric', 'Indie', 'Gore', 'Violent', 'Funny', 'Singleplayer', 'Action-Adventure', 'Exploration', 'PvE']",Celeritas Games
2300100,Seeker Quest: The Creature Collector,2024-12-12,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2300100/header.jpg?t=1738756565,True,False,False,0,0,"['English', 'Finnish']","['English', 'Finnish']",['Jestercraft'],15,1,0,0,0,0,92.0,13.0,"['Early Access', 'Creature Collector', 'Collectathon', 'Retro', 'Exploration', 'Looter Shooter', 'Mystery Dungeon', 'Top-Down Shooter', 'Casual', ""Shoot 'Em Up"", 'Dungeon Crawler', 'PvE', 'Shooter', 'Action RPG', 'Action-Adventure', 'Character Customization', 'RPG', '2D', 'Cute', 'Top-Down']",Jestercraft
3019030,Survivor in the Forest 2,2024-06-24,0.0,7.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3019030/header.jpg?t=1719259398,True,False,False,0,0,"['English', 'Russian']","['English', 'Russian']",['Johan Games'],10,6,0,0,80,0,76.0,13.0,"['Casual', 'Adventure', 'Point & Click', 'Arcade', 'Puzzle', 'Exploration', '3D', 'Atmospheric', 'Survival', 'Indie', 'Post-apocalyptic', 'Nature', 'PvE', 'Singleplayer']",Johan Games
3201880,Tescaris  -  A Soothing Cute Puzzle Game,2024-09-24,0.0,1.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3201880/header.jpg?t=1731403314,True,False,False,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese']","['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese']",['YS246 Games'],35,1,0,0,0,1,92.0,13.0,"['Casual', 'Puzzle', 'Colorful', 'Singleplayer', 'Cute', 'Strategy', 'Indie', 'Minimalist', 'Abstract', 'Wholesome']",YS246 Games
1272780,CarGo!,2024-11-07,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1272780/header.jpg?t=1738073487,True,False,False,0,0,"['English', 'Polish', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese', 'Turkish']","['English', 'Turkish']",['Cleversan Games'],15,1,0,0,0,0,100.0,13.0,"['Simulation', '3D', 'Local Multiplayer', 'Team-Based', 'Multiplayer', 'Minimalist', 'Co-op Campaign', 'Local Co-Op', 'Casual', '4 Player Local', 'Controller', 'Co-op', 'Family Friendly', 'Arcade', 'Cute', 'Funny', 'Transportation', 'Action', 'Relaxing', 'Colorful']",Cleversan Games
2722820,Dash & Roll,2024-04-26,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2722820/header.jpg?t=1725287411,True,False,False,0,0,['English'],['English'],['EpiXR Games UG'],15,3,0,0,50,0,92.0,13.0,"['Casual', 'Action', '3D Platformer', 'Old School', 'Simulation', 'Adventure', 'Family Friendly', 'Action-Adventure', 'Arcade', 'Platformer', 'Puzzle', 'Souls-like', 'Retro', '3D', 'Colorful', 'Cute', 'Third Person', 'Fantasy', 'Funny', 'Magic']",EpiXR Games UG
2199780,Engineered To Purpose,2024-03-26,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2199780/header.jpg?t=1712199048,True,False,False,0,0,['English'],['English'],['Confidence Roll Games'],12,1,0,0,0,0,92.0,13.0,"['Strategy', 'Tower Defense', 'Crafting', 'Building', 'Gun Customization', 'Story Rich', 'Sci-fi', '3D', 'Real Time Tactics', 'Singleplayer', 'Dystopian ', 'Indie', 'Colorful', 'Minimalist', 'Stylized', 'Atmospheric', 'Space', 'Tactical', 'Transhumanism', 'Robots']",Confidence Roll Games
3071490,PoetryAdventure,2024-12-06,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3071490/header.jpg?t=1739942331,True,False,False,0,0,"['Simplified Chinese', 'Traditional Chinese']","['Simplified Chinese', 'Traditional Chinese']",['诗词中华古韵'],12,2,0,0,0,0,84.0,13.0,"['Casual', 'Cartoony', 'Text-Based', 'Hand-drawn', 'Indie', 'Strategy', 'Faith', 'Singleplayer', 'Word Game', 'Software', 'Education', 'Web Publishing', 'Puzzle', 'Typing', 'Spelling', 'Idler', 'Abstract', 'Artificial Intelligence', 'Family Friendly', 'Philosophical']",诗词中华古韵
2020790,Shadows of Taumiel,2024-05-22,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2020790/header.jpg?t=1716397244,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']","['English', 'Simplified Chinese']",['Doncokepon Games'],12,5,0,0,0,0,76.0,13.0,"['Horror', 'First-Person', 'Atmospheric', 'Dark', 'Adventure', 'Walking Simulator', 'Hidden Object', 'Action-Adventure', 'Exploration', '3D Platformer', 'Immersive Sim', '3D', 'Cinematic', 'Realistic', 'Demons', 'Mystery', 'Psychological', 'Linear', 'Narration', 'Stealth']",Doncokepon Games
2477480,Bloody Hills,2024-09-19,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2477480/header.jpg?t=1726804428,True,False,False,0,0,['English'],['English'],['Leslie Phillips'],12,1,0,0,0,0,92.0,13.0,"['Survival Horror', 'Horror', '1980s', 'First-Person', 'Casual', 'Realistic', 'Lore-Rich', 'Immersive Sim', 'Action-Adventure', 'Exploration', 'Adventure', 'Hidden Object', 'Drama', 'Stealth', 'Survival', 'Assassin', 'Open World', 'Singleplayer', 'Ambient', 'Indie']",Leslie Phillips
3514510,Trump Tariff,2025-02-21,0.0,1.19,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3514510/header.jpg?t=1740124959,True,False,False,0,0,['English'],['English'],['Valkeala Software'],15,4,0,0,40,0,84.0,13.0,"['3D Platformer', 'Runner', 'Hidden Object', 'Collectathon', 'Sandbox', 'Adventure', 'Life Sim', 'Platformer', 'Third Person', '3D', '3D Vision', 'Surreal', 'Indie', 'Management', 'Stealth', 'Casual', 'Singleplayer']",Valkeala Software
3140810,D3AD HAND,2024-09-01,0.0,4.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3140810/header.jpg?t=1732437230,True,False,False,0,0,"['English', 'Italian']","['English', 'Italian']",['Duck Made Of Wood'],21,1,0,0,0,0,92.0,13.0,"['Adventure', 'Point & Click', 'Pixel Graphics', '2D', 'Retro', 'Singleplayer', 'Cold War', 'Comedy', 'Funny', 'Casual', 'Narration', 'Indie', 'Atmospheric', 'Choices Matter', 'Multiple Endings', 'Interactive Fiction', 'Inventory Management']",Duck Made Of Wood
2495200,Mountains of Madness,2024-06-14,0.0,3.14,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2495200/header.jpg?t=1718379522,True,False,False,0,0,['English'],['English'],['Deep Dive Project'],14,6,0,0,65,0,61.0,13.0,"['Horror', 'Lovecraftian', 'Exploration', 'Atmospheric', 'First-Person', 'Mystery', 'Story Rich', 'Indie', 'Gore', 'Dark', 'Adventure', 'Walking Simulator', 'Psychological Horror', 'Survival Horror', 'Action', 'Survival', 'Singleplayer', 'Sci-fi', 'Investigation', 'Realistic']",Deep Dive Project
3390250,32 SECS,2025-02-14,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3390250/header.jpg?t=1739889326,True,False,False,0,0,['English'],['English'],['isTom Games Kft.'],12,2,0,0,0,0,84.0,13.0,"['Racing', 'Action', 'Sci-fi', 'Motorbike', 'Arcade', 'Third Person', 'Futuristic', 'Driving', 'Singleplayer', 'Cyberpunk', '3D', 'Collectathon', 'Combat Racing', 'Vehicular Combat', 'Electronic Music', 'Combat', 'Indie']",isTom Games Kft.
1979200,Mortal Vessel,2024-12-05,0.0,11.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1979200/header.jpg?t=1733434334,True,False,False,0,0,['English'],['English'],['SifDoge Software'],15,0,0,0,0,0,100.0,13.0,"['Turn-Based Combat', 'Character Customization', 'Procedural Generation', '2D', 'JRPG', 'Exploration', 'Medieval', 'Singleplayer', 'Top-Down', 'Loot', 'Strategy', 'Indie', 'RPG', 'Magic', 'Party-Based RPG', 'Fantasy', 'Mystery Dungeon', 'Dungeon Crawler', 'Rogue-like']",SifDoge Software
3179280,Friendly Sheeps: A Cozy Simulator,2025-02-07,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3179280/header.jpg?t=1738948712,True,False,False,0,0,['English'],['English'],['AGAMES'],14,0,0,0,0,0,100.0,13.0,"['Simulation', 'Farming Sim', 'Farming', 'Job Simulator', 'Singleplayer', 'Economy', 'Management', 'Relaxing', 'Immersive Sim', 'First-Person', 'Adventure', 'Indie', 'Cute', '3D', 'Early Access', 'Atmospheric', 'Automation', 'Casual', 'Cozy', 'Crafting']",AGAMES
1982950,Astronomics Rise of a New Empire,2024-02-13,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1982950/header.jpg?t=1708188391,True,False,False,0,0,"['English', 'German']","['English', 'German']",['JayFiArts'],10,6,0,0,0,0,69.0,13.0,"['Early Access', 'Simulation', 'Space', 'Grand Strategy', '4X', 'Sci-fi', 'RTS', 'Atmospheric', 'Exploration', 'Management', 'Sandbox', 'Singleplayer', 'Diplomacy', 'Procedural Generation', 'Political Sim', 'Stylized', 'Choices Matter', '3D', 'Top-Down', 'Trading']",JayFiArts
2609540,I Think I'm in Love with a Demon Prince,2024-01-12,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2609540/header.jpg?t=1705777484,True,True,False,0,0,['English'],['English'],"[""lil' baker films""]",16,1,0,0,0,0,92.0,13.0,"['Visual Novel', 'Tower Defense', 'Story Rich', 'LGBTQ+', 'Romance', 'Anime', 'Strategy', 'Casual', 'Choose Your Own Adventure', 'Text-Based', 'Point & Click', 'Design & Illustration', 'Turn-Based Tactics', 'Hand-drawn', '2D', 'Dating Sim', 'Stylized', 'JRPG', 'Cinematic', 'Realistic']",lil' baker films
2428750,Saikyo Robots,2024-07-23,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2428750/header.jpg?t=1732691323,True,False,False,0,0,['English'],['English'],['Flying Koi'],13,0,0,0,0,0,100.0,13.0,"['Action Roguelike', 'Bullet Hell', 'Rogue-lite', '2D', 'RPG', 'Controller', 'Cyberpunk', 'Score Attack', 'Singleplayer', 'RTS', 'Strategy', 'Tower Defense', 'Action RTS', 'Top-Down', 'Casual', 'Action', 'Indie', 'Rogue-like', 'Robots']",Flying Koi
2598610,Status One,2025-01-10,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2598610/header.jpg?t=1736532523,True,False,False,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Simplified Chinese', 'Portuguese - Brazil', 'Russian']","['English', 'Russian']",['LastCall Studio'],21,2,0,0,0,3,84.0,13.0,"['Action', 'Tactical', 'Top-Down Shooter', 'Real Time Tactics', 'Strategy', 'Top-Down', 'Shooter', 'Real-Time with Pause', 'Inventory Management', '3D', 'Atmospheric', 'Character Customization', 'Modern', 'Artificial Intelligence', 'RTS', 'Nonlinear', 'PvE', 'Perma Death', 'Combat', 'Physics']",LastCall Studio
1425010,ForkJump,2024-08-02,0.0,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1425010/header.jpg?t=1734958020,True,False,False,0,0,['English'],['English'],['intety'],11,2,0,0,0,0,84.0,13.0,"['Adventure', 'Sci-fi', 'Parkour', 'Exploration', '3D Platformer', 'Open World', 'Atmospheric', 'Robots', 'Singleplayer', 'Horror', 'Sandbox', 'Third Person', 'Mystery', 'Dark Fantasy', 'Physics', 'Memes', 'Character Customization', 'Aliens', 'Platformer', 'Jump Scare']",intety
2340860,Way of the Bullet,2024-11-21,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2340860/header.jpg?t=1732192005,True,False,False,0,0,"['English', 'Hungarian']","['English', 'Hungarian']",['Miki Bencz'],14,0,0,0,0,0,100.0,13.0,"['Action', 'Rogue-lite', 'Co-op', 'Procedural Generation', 'Shooter', '3D', 'Colorful', 'Stylized', 'Rogue-like', 'Comedy', 'Fantasy', 'Combat', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Indie', 'Surreal', 'Third-Person Shooter', 'Third Person', 'PvE']",Miki Bencz
2239800,One Armed Bandit,2024-09-27,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2239800/header.jpg?t=1734364847,True,False,False,0,0,['English'],['English'],['Gral'],18,1,0,0,0,1,92.0,13.0,"['Rogue-lite', 'Strategy', 'Perma Death', 'Turn-Based Strategy', 'Rogue-like', '2D', 'Cute', 'Surreal', 'Choices Matter', 'Deckbuilding', 'Procedural Generation', 'Turn-Based Combat', 'Cartoony', 'Colorful', 'Tactical', 'Cartoon', 'Gambling', 'Modern', 'Combat', 'Inventory Management']",Gral
3214870,Snow Bros. Wonderland,2024-11-28,0.0,29.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3214870/header.jpg?t=1736338737,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']","['English', 'Spanish - Spain', 'Japanese', 'Korean', 'Spanish - Latin America', 'Traditional Chinese']","['Clear River Games', 'Toaplan']",22,1,0,0,0,2,100.0,13.0,"['Retro', '3D Platformer', 'PvE', 'Tutorial', 'Platformer', 'Action-Adventure', 'Character Customization', 'Isometric', 'Action', 'Funny', 'Snow', 'Fantasy', 'Adventure', ""1990's"", 'Old School', 'Combat', 'Co-op', 'Local Co-Op', 'Singleplayer', '4 Player Local']",Clear River Games
3000520,Satan Moans,2024-06-06,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3000520/header.jpg?t=1728644426,True,False,False,0,0,['English'],['English'],['OxygenStudio'],10,8,0,0,0,0,46.0,13.0,"['Horror', 'Psychological Horror', 'Psychological', 'Dark', 'Illuminati', 'Demons', 'Supernatural', 'Survival Horror', 'Surreal', 'Thriller', 'Action', 'Arcade', 'Adventure', 'Strategy', 'First-Person', 'Action-Adventure', '3D', 'Realistic', 'Cinematic', 'Mystery']",OxygenStudio
2223820,Supermarket Times,2024-02-14,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2223820/header.jpg?t=1721047148,True,False,False,0,0,['English'],['English'],['Rabbit Hole Games'],36,3,0,0,0,0,92.0,13.0,"['Exploration', 'Hand-drawn', 'Point & Click', 'Surreal', 'Dark Comedy', 'Interactive Fiction', 'Cute', 'Cartoony', 'Colorful', 'Dark Humor', 'Funny', '2D', 'Relaxing', 'Satire', 'Singleplayer', 'Comedy', 'Casual', 'Philosophical', 'Modern', 'Simulation']",Rabbit Hole Games
1987260,The Nine Tailed Celestial Fox,2024-06-26,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1987260/header.jpg?t=1726654815,True,False,False,0,0,"['English', 'Simplified Chinese']",['Simplified Chinese'],['looook.me'],19,3,0,0,0,0,76.0,13.0,"['Sandbox', 'Procedural Generation', 'Open World', 'Casual', 'Rogue-like', 'Rogue-lite', 'Fantasy', 'Female Protagonist', 'Magic', 'Relaxing', '2D', 'Indie', 'Singleplayer', 'Turn-Based Tactics', 'Creature Collector']",looook.me
2742010,Off-Road: Redneck Racing,2024-02-12,0.0,7.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2742010/header.jpg?t=1730713032,True,False,False,65,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'Spanish - Spain']","['Funbox Media Ltd', 'ZOOM Platform Media']",7,6,0,0,0,0,53.0,13.0,"['Racing', 'Cartoon', 'Arcade', 'Driving', 'First-Person', '3D', 'Funny', 'PvP', 'PvE', 'Controller', 'Vehicular Combat', 'Third Person', 'Split Screen', 'Capitalism', 'Military', 'Offroad', 'Comedy', 'Physics', 'Destruction', 'Anime']",Funbox Media Ltd
2718570,They Came From Venus,2024-07-22,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2718570/header.jpg?t=1726951824,True,False,False,0,0,['English'],['English'],['SureAI'],4,9,0,0,0,0,30.0,13.0,"['Exploration', '3D', 'FPS', 'Shooter', 'Walking Simulator', 'Female Protagonist', 'First-Person', 'Horror', 'Psychological Horror', 'Thriller', 'Surreal', 'Action', 'Realistic', 'Sci-fi', 'Artificial Intelligence', 'Atmospheric', 'Mystery', 'Survival Horror', 'Robots', 'Old School']",SureAI
3439060,Ghost Infinite Labyrinth,2025-02-18,0.0,7.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3439060/header.jpg?t=1739926662,True,False,False,0,0,"['English', 'Russian', 'Simplified Chinese', 'Japanese', 'Korean']","['Japanese', 'Korean']",['riinwin'],12,4,0,0,0,1,69.0,13.0,"['Horror', 'Adventure', 'Surreal', 'Walking Simulator', 'Hidden Object', 'Exploration', '3D Platformer', 'Survival Horror', 'Collectathon', 'Realistic', 'First-Person', 'Atmospheric', '3D', 'Swordplay', 'Ninja', 'Singleplayer']",riinwin
2386560,Carnage Cuisine,2024-01-29,0.0,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2386560/header.jpg?t=1736518219,True,False,False,0,0,['English'],['English'],['MountQ Studios'],9,4,0,0,0,0,69.0,13.0,"['Action Roguelike', 'Arena Shooter', 'Bullet Hell', 'Rogue-lite', 'Funny', 'Top-Down Shooter', 'Early Access', 'Action', 'Cartoony', 'Indie', 'Perma Death', 'Rogue-like', '3D', 'Top-Down', 'Singleplayer', 'Free to Play']",MountQ Studios
2904510,Mr. Scientist,2024-04-12,0.0,2.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2904510/header.jpg?t=1713161197,True,False,False,0,0,"['English', 'Russian']","['English', 'Russian']",['Blueflame Studio'],16,1,0,0,0,0,92.0,13.0,"['Adventure', 'Strategy', 'Puzzle', 'Indie', 'First-Person', 'Psychological Horror', 'Combat', 'Action', 'Singleplayer', '1980s', 'Walking Simulator', 'Dark', 'Atmospheric', 'Parkour', 'Difficult', 'Retro', 'Survival Horror', 'Stealth', 'Horror', 'Survival']",Blueflame Studio
2665490,The Old Gentleman,2024-07-12,0.0,2.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2665490/header.jpg?t=1720795101,True,False,False,0,0,['English'],['English'],"[""Can't Get Enough Games""]",12,0,0,0,0,0,100.0,13.0,"['Survival Horror', 'Horror', 'Point & Click', 'Atmospheric', 'Adventure', 'Submarine', 'Supernatural', 'Puzzle', 'First-Person', 'FMV', 'Indie', 'Dark', 'Singleplayer', '3D']",Can't Get Enough Games
3333060,StarbaseSim,2025-02-28,0.0,14.33,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3333060/header.jpg?t=1740772770,True,False,False,0,0,['English'],['English'],['AshtorakSimGames'],22,1,0,0,0,11,92.0,13.0,"['Simulation', 'Sandbox', 'Space Sim', 'Flight', 'Immersive Sim', '3D', 'First-Person', 'Realistic', 'Third Person', 'Education', 'Logic', 'Space', 'Open World', 'Physics', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Early Access']",AshtorakSimGames
3108720,Silent:Abandoned,2024-11-02,0.0,1.31,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3108720/header.jpg?t=1741262324,True,False,False,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Arabic', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Dutch']","['English', 'Dutch']",['WinterBloom Games'],13,5,0,0,0,0,61.0,13.0,"['Horror', 'Exploration', 'Walking Simulator', 'Psychological Horror', '3D Platformer', 'First-Person', '3D', 'Simulation', 'Linear', 'Realistic', 'Psychedelic', 'Psychological', 'Atmospheric', 'Old School', 'Indie', 'Thriller', ""1990's"", 'Post-apocalyptic', 'Supernatural', 'Investigation']",WinterBloom Games
2764860,Cryohazard,2024-06-14,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2764860/header.jpg?t=1718733862,True,False,False,0,0,"['English', 'Russian']","['English', 'Russian']",['BossyPino'],16,1,0,0,0,0,92.0,13.0,"['Strategy', 'Turn-Based Strategy', 'Rogue-lite', 'Dystopian ', 'Pixel Graphics', 'Dark', 'Trains', 'PvE', 'Survival', 'Investigation', 'Atmospheric', 'Rogue-like', 'Exploration', 'Post-apocalyptic', 'Horror', 'Adventure', 'Combat', 'Lovecraftian', 'Emotional', '2D']",BossyPino
2766450,Soul Hero Adventure,2024-05-07,0.0,6.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2766450/header.jpg?t=1715147340,True,False,False,0,0,['English'],['English'],['RYY Games'],16,0,0,0,0,0,100.0,13.0,"['RPG', 'Action RPG', 'Action-Adventure', 'Strategy RPG', 'CRPG', 'Exploration', '2D', 'Pixel Graphics', 'Fantasy', 'Magic', 'Strategy', 'Indie', 'Adventure', 'Action', 'Combat', 'PvE', 'Story Rich', 'Singleplayer']",RYY Games
